Post ID,Platform,Engagement Type,User ID,Engagement Count,Post Date
43258,Instagram,Share,4549,106,2015-10-18
43259,Facebook,Like,920,470,2021-07-10
43260,Instagram,Share,4678,997,2023-04-01
43261,LinkedIn,Share,1480,377,2018-10-29
43262,Facebook,Comment,4498,574,2016-03-10
43263,Facebook,Like,4961,288,2025-01-10
43264,Instagram,Like,204,186,2022-10-27
43265,Twitter,Like,420,88,2024-11-08
43266,LinkedIn,Share,2111,518,2015-06-02
43267,Twitter,Comment,2019,135,2016-10-12
43268,Twitter,Comment,3003,383,2018-01-17
43269,LinkedIn,Share,2984,941,2019-01-05
43270,LinkedIn,Comment,2947,84,2018-08-17
43271,Instagram,Like,667,637,2017-04-16
43272,Twitter,Share,1893,716,2017-12-01
43273,LinkedIn,Like,2544,87,2021-03-03
43274,Facebook,Comment,2655,109,2015-10-05
43275,LinkedIn,Comment,630,240,2021-12-05
43276,Instagram,Like,668,404,2020-08-07
43277,LinkedIn,Comment,3157,508,2019-05-26
43278,Facebook,Comment,987,733,2017-05-21
43279,LinkedIn,Comment,801,994,2022-05-20
43280,LinkedIn,Share,597,935,2021-09-24
43281,Twitter,Comment,4214,280,2021-02-19
43282,Twitter,Comment,4872,625,2018-12-05
43283,Twitter,Like,1407,433,2017-11-30
43284,Instagram,Share,4064,27,2024-03-20
43285,Instagram,Comment,2520,771,2024-10-23
43286,Instagram,Share,1199,590,2021-12-27
43287,Instagram,Comment,4183,645,2018-04-10
43288,LinkedIn,Like,1632,344,2016-03-31
43289,Instagram,Comment,4386,829,2021-09-27
43290,Facebook,Like,716,75,2020-02-11
43291,Instagram,Comment,2848,43,2015-03-18
43292,LinkedIn,Comment,327,434,2020-02-20
43293,Facebook,Share,4899,673,2017-06-07
43294,Twitter,Like,23,759,2016-11-21
43295,Twitter,Share,1027,432,2022-06-29
43296,Facebook,Like,1293,61,2022-06-03
43297,Instagram,Comment,79,354,2018-10-25
43298,Twitter,Comment,2067,555,2023-09-25
43299,Twitter,Comment,3191,215,2021-04-07
43300,Facebook,Comment,3001,708,2018-12-04
43301,Twitter,Share,2201,626,2023-09-08
43302,LinkedIn,Like,3993,467,2020-05-27
43303,Twitter,Like,2062,242,2023-04-01
43304,Facebook,Share,1595,428,2022-08-21
43305,Twitter,Like,2962,396,2022-09-18
43306,Instagram,Like,3962,4,2023-10-14
43307,Facebook,Like,1759,789,2017-02-16
43308,Instagram,Share,3543,181,2023-06-23
43309,LinkedIn,Like,2985,951,2020-11-26
43310,Twitter,Like,253,64,2021-02-17
43311,Facebook,Share,432,836,2018-06-15
43312,Instagram,Like,2755,183,2016-10-10
43313,LinkedIn,Like,1543,577,2019-01-16
43314,Instagram,Share,1322,666,2015-04-28
43315,Twitter,Share,1982,893,2017-05-01
43316,Facebook,Like,4149,202,2023-12-16
43317,LinkedIn,Share,616,15,2025-02-03
43318,Facebook,Comment,1977,735,2017-09-03
43319,Twitter,Like,3725,617,2020-09-01
43320,Instagram,Share,4492,354,2021-01-28
43321,Facebook,Share,4300,63,2021-03-06
43322,LinkedIn,Share,2781,758,2017-08-06
43323,Instagram,Comment,4832,444,2017-04-23
43324,Facebook,Like,3099,334,2015-11-21
43325,Twitter,Like,4525,111,2017-09-22
43326,Twitter,Like,913,535,2019-04-10
43327,Instagram,Share,4929,961,2022-04-25
43328,LinkedIn,Comment,1646,371,2022-11-10
43329,Instagram,Comment,4435,756,2019-10-18
43330,Twitter,Like,1499,633,2024-01-07
43331,Twitter,Like,3446,341,2023-09-06
43332,LinkedIn,Like,2873,718,2023-07-28
43333,Facebook,Like,1909,955,2021-12-10
43334,Twitter,Like,4514,212,2024-10-06
43335,Facebook,Share,4081,873,2015-05-25
43336,Instagram,Comment,2636,622,2019-07-06
43337,Instagram,Comment,3522,260,2023-01-01
43338,LinkedIn,Like,2869,432,2019-10-05
43339,Facebook,Like,306,488,2022-03-03
43340,Twitter,Share,2772,778,2023-08-26
43341,Twitter,Like,428,731,2017-03-04
43342,Facebook,Like,844,73,2020-09-24
43343,Twitter,Like,1554,720,2021-01-31
43344,LinkedIn,Share,3711,181,2018-05-30
43345,Twitter,Comment,1924,211,2015-10-13
43346,Facebook,Comment,575,535,2019-11-18
43347,Twitter,Share,3509,396,2023-03-25
43348,Facebook,Comment,486,986,2023-06-12
43349,Twitter,Share,159,85,2021-11-04
43350,Facebook,Comment,3860,254,2018-12-13
43351,Instagram,Like,458,528,2021-09-22
43352,Instagram,Comment,2860,137,2016-02-17
43353,LinkedIn,Comment,4661,492,2017-04-05
43354,Facebook,Comment,1813,926,2021-10-10
43355,LinkedIn,Share,3129,314,2023-10-11
43356,Instagram,Like,3998,964,2023-06-23
43357,LinkedIn,Comment,2295,304,2015-04-03
43358,LinkedIn,Like,972,663,2021-05-13
43359,Facebook,Like,590,122,2017-09-28
43360,Facebook,Comment,619,801,2016-04-30
43361,Facebook,Comment,2090,630,2023-03-11
43362,Instagram,Like,432,84,2018-01-12
43363,Facebook,Share,2704,139,2021-04-10
43364,Instagram,Comment,3172,681,2018-03-30
43365,Facebook,Comment,3711,909,2022-04-08
43366,Twitter,Comment,1095,71,2024-07-20
43367,Facebook,Like,3260,478,2020-06-18
43368,Twitter,Share,1889,113,2019-01-06
43369,Twitter,Comment,3838,320,2023-12-28
43370,Facebook,Comment,926,307,2017-03-12
43371,LinkedIn,Share,1718,461,2024-04-15
43372,Instagram,Like,8,561,2020-01-03
43373,Facebook,Like,3757,836,2023-04-17
43374,Twitter,Like,4136,165,2022-01-25
43375,Facebook,Like,4454,969,2016-01-09
43376,LinkedIn,Comment,961,258,2021-03-06
43377,Twitter,Comment,2457,410,2015-12-30
43378,LinkedIn,Comment,3472,644,2017-10-28
43379,LinkedIn,Comment,110,783,2022-12-30
43380,Twitter,Comment,4483,147,2022-08-27
43381,Instagram,Comment,3559,218,2016-02-29
43382,Instagram,Comment,1884,282,2019-08-06
43383,LinkedIn,Comment,3097,945,2021-03-04
43384,Twitter,Share,2770,572,2021-04-22
43385,LinkedIn,Comment,119,546,2025-01-01
43386,LinkedIn,Like,3600,313,2019-07-26
43387,Twitter,Share,4179,367,2019-03-07
43388,LinkedIn,Share,3050,507,2015-08-22
43389,LinkedIn,Comment,84,835,2015-11-07
43390,LinkedIn,Share,4219,945,2022-02-04
43391,Twitter,Like,2546,381,2019-04-04
43392,Facebook,Like,1048,461,2021-11-23
43393,Twitter,Like,1298,47,2018-08-26
43394,Facebook,Comment,755,987,2016-12-16
43395,Twitter,Share,4175,823,2018-08-15
43396,Twitter,Like,3887,604,2024-05-16
43397,LinkedIn,Share,247,253,2015-07-18
43398,LinkedIn,Comment,2976,183,2017-06-24
43399,Instagram,Share,3451,927,2022-12-14
43400,Facebook,Like,217,303,2023-08-13
43401,Facebook,Comment,2129,887,2020-02-20
43402,Instagram,Like,721,589,2022-11-01
43403,LinkedIn,Comment,647,935,2017-12-02
43404,Facebook,Comment,4314,354,2022-01-26
43405,LinkedIn,Share,4542,210,2016-11-13
43406,Facebook,Comment,4249,660,2022-09-12
43407,LinkedIn,Share,1840,622,2022-02-15
43408,Twitter,Comment,4071,945,2021-08-25
43409,LinkedIn,Like,3110,905,2017-11-17
43410,Instagram,Comment,2377,146,2024-02-22
43411,Instagram,Share,1038,668,2020-04-27
43412,Twitter,Share,3360,902,2022-02-12
43413,Instagram,Share,4994,974,2024-08-18
43414,Twitter,Comment,2253,526,2017-09-25
43415,Twitter,Share,4685,891,2017-10-17
43416,Facebook,Share,4676,999,2019-12-09
43417,Facebook,Like,4245,440,2020-07-27
43418,Twitter,Like,1188,824,2017-08-11
43419,Instagram,Comment,2043,420,2021-03-01
43420,Instagram,Share,1546,598,2024-08-11
43421,LinkedIn,Comment,947,538,2020-09-25
43422,Instagram,Share,566,950,2018-01-26
43423,Instagram,Comment,4409,786,2016-08-05
43424,LinkedIn,Comment,2482,700,2017-04-17
43425,LinkedIn,Like,2321,422,2022-08-07
43426,Facebook,Comment,196,666,2017-08-31
43427,Twitter,Comment,4793,804,2023-08-15
43428,Twitter,Comment,4228,780,2016-06-17
43429,Facebook,Comment,4231,585,2022-01-13
43430,Instagram,Like,4169,921,2024-11-17
43431,Twitter,Share,3080,539,2021-09-02
43432,Facebook,Comment,2011,271,2019-05-12
43433,Facebook,Share,2836,682,2023-09-05
43434,LinkedIn,Share,2335,915,2020-10-09
43435,Twitter,Comment,2160,847,2015-08-21
43436,Facebook,Share,2678,232,2021-01-30
43437,Instagram,Share,3923,298,2020-07-15
43438,Twitter,Share,197,349,2022-07-09
43439,Instagram,Like,4662,81,2022-01-21
43440,LinkedIn,Comment,2269,203,2021-09-18
43441,LinkedIn,Comment,3540,790,2021-06-21
43442,LinkedIn,Share,2255,779,2021-04-29
43443,LinkedIn,Comment,956,276,2019-12-31
43444,LinkedIn,Share,4540,123,2015-09-19
43445,Instagram,Share,38,191,2024-12-12
43446,Twitter,Share,2347,918,2016-04-12
43447,LinkedIn,Share,915,261,2016-06-01
43448,Twitter,Comment,2000,805,2021-09-30
43449,Instagram,Like,3337,876,2016-12-19
43450,Instagram,Like,1399,718,2015-02-18
43451,Instagram,Share,4246,102,2023-10-17
43452,Facebook,Share,3940,639,2020-01-23
43453,Facebook,Comment,2102,652,2016-10-28
43454,Instagram,Share,1213,755,2023-12-15
43455,LinkedIn,Share,4459,666,2018-03-29
43456,Instagram,Share,1185,414,2025-01-28
43457,Instagram,Like,2659,443,2024-03-29
43458,LinkedIn,Like,4896,892,2015-12-03
43459,LinkedIn,Like,3687,720,2020-07-06
43460,Instagram,Like,4981,618,2016-07-01
43461,Facebook,Comment,3907,209,2016-12-19
43462,Facebook,Comment,1791,791,2023-12-09
43463,LinkedIn,Like,400,258,2018-01-16
43464,Twitter,Comment,2868,32,2021-12-29
43465,LinkedIn,Share,4774,408,2017-02-13
43466,Twitter,Comment,4443,116,2022-09-04
43467,Twitter,Share,1729,151,2021-08-03
43468,Twitter,Like,1942,619,2018-11-28
43469,Instagram,Like,92,510,2020-12-26
43470,Instagram,Share,3999,104,2020-11-12
43471,LinkedIn,Share,3164,358,2016-01-14
43472,LinkedIn,Comment,3938,882,2019-04-06
43473,Instagram,Share,1503,122,2016-05-11
43474,Facebook,Share,157,33,2018-11-18
43475,Instagram,Like,2756,243,2018-11-19
43476,Instagram,Share,4566,650,2019-07-12
43477,Facebook,Share,4437,100,2018-03-06
43478,Twitter,Share,4690,297,2016-04-02
43479,Instagram,Like,4106,897,2016-08-16
43480,Twitter,Share,3131,15,2016-03-21
43481,LinkedIn,Share,1540,902,2024-07-24
43482,Facebook,Like,4303,792,2021-07-01
43483,Instagram,Comment,182,492,2024-12-27
43484,LinkedIn,Like,371,159,2024-11-06
43485,Facebook,Like,2792,605,2017-07-18
43486,Facebook,Comment,959,378,2024-10-05
43487,Twitter,Like,864,785,2020-12-21
43488,Instagram,Comment,2749,412,2024-11-14
43489,Twitter,Share,2246,438,2019-12-23
43490,Facebook,Like,3442,790,2015-07-25
43491,LinkedIn,Share,4251,612,2021-06-11
43492,LinkedIn,Share,4227,806,2021-03-11
43493,Twitter,Share,3982,398,2023-05-18
43494,Facebook,Share,3371,800,2024-06-27
43495,Facebook,Like,3170,548,2020-11-20
43496,Twitter,Like,1910,410,2020-09-26
43497,Twitter,Comment,2941,659,2022-07-22
43498,Twitter,Share,1767,152,2016-07-22
43499,LinkedIn,Comment,4852,407,2016-10-01
43500,LinkedIn,Share,2899,173,2021-08-24
43501,Instagram,Like,502,26,2022-12-14
43502,Instagram,Comment,2595,687,2017-04-27
43503,Instagram,Like,2613,724,2024-05-05
43504,Twitter,Comment,2013,899,2015-06-27
43505,Facebook,Comment,2388,777,2016-05-01
43506,Instagram,Like,3244,707,2024-09-22
43507,LinkedIn,Share,1192,737,2017-03-05
43508,Instagram,Like,4877,758,2024-12-17
43509,Facebook,Share,2229,243,2016-12-28
43510,LinkedIn,Like,4651,215,2022-02-24
43511,Instagram,Comment,4368,802,2020-05-10
43512,Facebook,Like,44,170,2016-01-28
43513,Instagram,Share,1598,965,2016-12-12
43514,Instagram,Like,2907,456,2022-10-27
43515,Instagram,Comment,603,308,2021-11-15
43516,Twitter,Like,2959,964,2015-04-17
43517,Twitter,Comment,1045,718,2020-06-25
43518,LinkedIn,Share,3864,851,2019-08-16
43519,Twitter,Comment,4210,959,2024-09-24
43520,LinkedIn,Share,3206,507,2023-08-23
43521,Twitter,Comment,540,191,2020-11-04
43522,Instagram,Like,2813,397,2023-12-20
43523,Twitter,Like,1484,208,2021-07-03
43524,Instagram,Share,654,695,2024-11-20
43525,Twitter,Share,132,140,2018-12-09
43526,Facebook,Comment,544,296,2025-01-30
43527,Twitter,Share,2090,715,2016-11-29
43528,Instagram,Comment,2965,203,2017-05-23
43529,Instagram,Share,3233,471,2018-01-25
43530,Facebook,Like,2670,982,2023-01-13
43531,Facebook,Like,4208,135,2020-05-23
43532,LinkedIn,Like,1647,67,2024-11-26
43533,Twitter,Comment,4171,880,2024-05-12
43534,Instagram,Share,1009,894,2021-04-27
43535,LinkedIn,Like,4746,16,2016-02-23
43536,Facebook,Like,1271,374,2018-12-24
43537,Facebook,Comment,3243,879,2019-10-11
43538,Instagram,Share,4993,492,2024-02-28
43539,Instagram,Share,1610,981,2015-12-20
43540,LinkedIn,Share,2598,209,2019-02-11
43541,Instagram,Comment,2741,820,2023-03-14
43542,LinkedIn,Like,1483,474,2022-04-13
43543,Instagram,Like,810,871,2021-12-14
43544,LinkedIn,Share,3731,300,2019-05-05
43545,LinkedIn,Comment,3874,232,2023-03-02
43546,Instagram,Like,4624,752,2021-05-13
43547,Twitter,Share,1878,935,2023-03-18
43548,Twitter,Comment,4317,458,2018-02-23
43549,Twitter,Comment,4869,471,2015-08-16
43550,LinkedIn,Share,3132,886,2015-03-30
43551,Twitter,Comment,3325,647,2019-09-14
43552,Instagram,Comment,4323,927,2023-07-09
43553,Twitter,Comment,4514,79,2023-10-24
43554,LinkedIn,Comment,1509,497,2020-10-11
43555,Twitter,Share,4289,610,2020-03-02
43556,Instagram,Comment,4610,161,2017-12-04
43557,Instagram,Share,1670,900,2023-03-11
43558,Instagram,Comment,3,692,2021-07-09
43559,LinkedIn,Comment,4504,297,2019-04-18
43560,Twitter,Comment,592,764,2018-03-06
43561,Facebook,Comment,3291,733,2020-10-15
43562,LinkedIn,Comment,398,415,2019-09-22
43563,Twitter,Like,2566,336,2016-07-15
43564,Instagram,Like,4453,455,2015-05-21
43565,Facebook,Share,4141,966,2017-01-28
43566,Instagram,Comment,2160,893,2021-09-15
43567,LinkedIn,Share,3342,977,2024-11-20
43568,LinkedIn,Comment,4676,720,2017-06-05
43569,LinkedIn,Comment,1484,150,2021-02-11
43570,Twitter,Share,3417,779,2017-11-05
43571,Facebook,Comment,3930,144,2015-04-09
43572,Facebook,Like,270,768,2016-07-11
43573,LinkedIn,Like,4223,42,2020-02-25
43574,Twitter,Comment,4525,421,2015-04-11
43575,Twitter,Comment,4483,83,2016-05-26
43576,LinkedIn,Share,222,282,2017-01-05
43577,LinkedIn,Share,497,481,2015-10-05
43578,Instagram,Comment,3616,88,2023-12-13
43579,LinkedIn,Share,4505,31,2021-08-17
43580,Instagram,Comment,2631,492,2015-04-11
43581,Twitter,Share,4709,312,2019-05-08
43582,LinkedIn,Comment,1182,286,2019-10-23
43583,Facebook,Like,3405,213,2021-08-03
43584,LinkedIn,Share,897,416,2023-11-10
43585,Facebook,Share,3547,61,2024-04-14
43586,Facebook,Comment,1263,757,2022-01-23
43587,Twitter,Comment,1592,450,2021-01-28
43588,Facebook,Share,2997,73,2018-03-20
43589,Twitter,Comment,4622,42,2022-07-02
43590,Facebook,Comment,2328,235,2016-09-18
43591,Instagram,Share,2456,714,2021-10-04
43592,LinkedIn,Share,4394,938,2015-08-24
43593,Twitter,Like,3524,363,2020-12-29
43594,Instagram,Like,350,381,2017-10-28
43595,Facebook,Share,2482,800,2025-01-06
43596,Instagram,Comment,279,822,2020-02-12
43597,LinkedIn,Comment,1530,95,2015-04-16
43598,Facebook,Like,3510,754,2023-08-04
43599,Facebook,Share,2664,265,2021-01-07
43600,LinkedIn,Comment,2071,556,2021-07-06
43601,Twitter,Share,1362,95,2020-12-15
43602,Twitter,Share,209,157,2023-06-19
43603,Twitter,Share,2970,914,2019-11-17
43604,LinkedIn,Like,1047,380,2019-08-03
43605,Twitter,Comment,766,566,2020-01-15
43606,Instagram,Share,966,44,2024-01-15
43607,Instagram,Share,3738,907,2018-03-23
43608,LinkedIn,Comment,2864,32,2019-07-18
43609,Twitter,Share,3577,166,2017-04-29
43610,Facebook,Share,3910,343,2021-03-27
43611,LinkedIn,Like,1734,166,2019-09-09
43612,Instagram,Like,731,832,2024-09-22
43613,Instagram,Like,307,581,2016-09-02
43614,Twitter,Share,3459,178,2018-05-06
43615,Twitter,Like,2929,389,2023-01-24
43616,Instagram,Share,4476,131,2023-01-15
43617,Facebook,Share,3239,659,2022-03-19
43618,Twitter,Comment,3172,304,2024-01-12
43619,Twitter,Comment,2560,837,2023-07-05
43620,Twitter,Share,4485,720,2017-06-07
43621,Twitter,Like,4941,32,2017-06-14
43622,Facebook,Comment,2074,997,2016-06-26
43623,Facebook,Like,3347,32,2019-06-05
43624,Twitter,Comment,2982,752,2017-09-27
43625,Twitter,Like,324,324,2022-12-18
43626,LinkedIn,Comment,321,973,2023-05-17
43627,Instagram,Like,1500,935,2017-11-04
43628,LinkedIn,Like,2106,872,2019-09-04
43629,Instagram,Share,3272,741,2023-06-15
43630,Instagram,Comment,1347,259,2017-01-18
43631,Facebook,Share,3312,758,2024-05-28
43632,Instagram,Comment,1146,945,2024-02-21
43633,Facebook,Share,3329,89,2024-12-18
43634,Instagram,Comment,2321,772,2016-05-02
43635,Twitter,Share,4069,167,2021-12-25
43636,Instagram,Comment,3067,629,2024-10-14
43637,LinkedIn,Like,132,993,2019-08-27
43638,Facebook,Like,3651,518,2019-05-09
43639,LinkedIn,Comment,3569,630,2021-10-12
43640,Twitter,Like,1076,952,2021-04-29
43641,Twitter,Share,904,840,2017-10-26
43642,LinkedIn,Like,1017,258,2019-07-25
43643,Instagram,Comment,4450,72,2018-01-16
43644,Instagram,Share,1574,788,2017-07-14
43645,LinkedIn,Share,4822,574,2018-06-11
43646,Facebook,Comment,3665,869,2020-07-20
43647,Facebook,Like,1830,767,2025-01-13
43648,Twitter,Share,3130,757,2023-07-30
43649,Twitter,Comment,1949,460,2018-02-06
43650,Instagram,Comment,1178,440,2022-09-29
43651,Twitter,Like,1762,38,2019-10-08
43652,Facebook,Comment,4548,48,2018-07-15
43653,LinkedIn,Share,944,44,2020-04-29
43654,LinkedIn,Comment,673,790,2018-01-29
43655,Instagram,Share,3252,393,2015-09-23
43656,Twitter,Comment,3693,232,2018-04-03
43657,Facebook,Comment,1088,427,2015-11-12
43658,Instagram,Comment,1218,403,2024-08-23
43659,Facebook,Share,931,895,2017-08-15
43660,Facebook,Comment,3759,995,2020-02-01
43661,LinkedIn,Like,2377,52,2024-07-23
43662,LinkedIn,Share,4721,858,2021-03-22
43663,LinkedIn,Comment,2172,178,2017-09-28
43664,LinkedIn,Comment,2201,567,2019-09-18
43665,Twitter,Like,2281,629,2017-12-15
43666,Twitter,Comment,1904,925,2020-11-05
43667,Facebook,Like,1474,651,2020-11-23
43668,Instagram,Share,159,844,2017-09-22
43669,LinkedIn,Comment,2411,904,2021-05-26
43670,Twitter,Like,4545,758,2019-06-19
43671,Twitter,Comment,4676,861,2020-07-20
43672,Twitter,Like,2423,560,2023-10-16
43673,Twitter,Share,815,77,2018-03-01
43674,LinkedIn,Like,4285,967,2018-03-11
43675,Instagram,Like,1718,209,2017-02-01
43676,Twitter,Share,2473,886,2024-09-26
43677,Twitter,Like,1668,838,2024-10-09
43678,Facebook,Comment,3125,485,2015-02-10
43679,LinkedIn,Like,4626,10,2019-03-15
43680,Instagram,Like,1752,237,2016-04-02
43681,Twitter,Like,3248,31,2021-01-28
43682,Facebook,Comment,2909,717,2017-04-01
43683,LinkedIn,Share,3801,530,2020-12-17
43684,Twitter,Share,1317,433,2021-06-21
43685,LinkedIn,Like,744,181,2021-09-19
43686,Facebook,Like,2111,339,2021-02-04
43687,Facebook,Like,4770,216,2024-11-07
43688,Instagram,Share,2498,822,2020-07-11
43689,LinkedIn,Like,3937,206,2020-04-04
43690,Twitter,Share,3546,548,2017-09-25
43691,Facebook,Comment,2921,450,2016-09-17
43692,Twitter,Share,602,123,2015-09-09
43693,Instagram,Share,3757,528,2019-07-20
43694,Facebook,Share,2713,74,2018-11-12
43695,LinkedIn,Like,1992,232,2024-05-10
43696,LinkedIn,Like,2560,172,2019-09-26
43697,LinkedIn,Like,3316,718,2024-12-31
43698,Facebook,Like,1369,452,2025-01-19
43699,Twitter,Share,4428,185,2019-08-14
43700,Instagram,Share,3768,786,2017-12-08
43701,Instagram,Like,3278,73,2023-01-18
43702,Facebook,Share,2266,246,2020-09-28
43703,Twitter,Comment,3957,413,2019-12-19
43704,LinkedIn,Comment,1121,482,2018-12-08
43705,Facebook,Like,2200,210,2022-03-18
43706,LinkedIn,Comment,1979,11,2023-07-26
43707,LinkedIn,Comment,391,87,2021-07-03
43708,Instagram,Comment,459,404,2017-06-19
43709,Instagram,Share,356,467,2024-12-01
43710,Instagram,Comment,803,770,2019-10-01
43711,Facebook,Comment,365,179,2016-10-08
43712,LinkedIn,Like,2474,725,2017-11-20
43713,LinkedIn,Share,281,900,2016-01-31
43714,LinkedIn,Like,3213,418,2024-09-13
43715,LinkedIn,Like,1255,935,2021-06-05
43716,Facebook,Share,2893,365,2022-04-10
43717,Instagram,Share,3246,244,2021-09-12
43718,LinkedIn,Like,4761,359,2019-05-27
43719,Twitter,Comment,2229,150,2015-09-27
43720,Facebook,Share,2637,430,2018-12-09
43721,LinkedIn,Like,4175,579,2024-06-09
43722,LinkedIn,Like,2439,346,2016-09-18
43723,Instagram,Like,3766,154,2023-02-05
43724,Facebook,Like,3537,295,2015-12-18
43725,Twitter,Comment,813,15,2020-02-29
43726,Facebook,Share,2336,271,2021-10-14
43727,Twitter,Like,2009,991,2018-12-11
43728,Facebook,Like,2236,139,2023-09-19
43729,Facebook,Comment,3150,50,2017-10-31
43730,LinkedIn,Like,1071,850,2017-03-22
43731,LinkedIn,Like,3970,826,2023-05-16
43732,LinkedIn,Comment,4068,722,2015-11-22
43733,Twitter,Comment,3159,781,2023-03-24
43734,Instagram,Comment,3048,59,2016-01-27
43735,LinkedIn,Like,3983,564,2023-01-03
43736,Instagram,Share,1751,662,2015-09-26
43737,Twitter,Like,2608,819,2017-04-22
43738,Instagram,Like,3048,337,2019-10-01
43739,LinkedIn,Like,2020,388,2017-09-28
43740,Instagram,Share,2725,406,2022-01-25
43741,Facebook,Like,3477,633,2018-02-18
43742,Twitter,Like,2734,827,2016-06-03
43743,Instagram,Share,474,111,2023-05-20
43744,Twitter,Share,1593,550,2018-05-27
43745,Facebook,Comment,2437,221,2018-03-26
43746,Twitter,Share,3523,795,2022-04-14
43747,Instagram,Comment,868,287,2019-06-28
43748,LinkedIn,Like,3738,531,2019-07-29
43749,Facebook,Comment,1009,407,2016-03-11
43750,Twitter,Like,2459,868,2019-05-15
43751,LinkedIn,Share,183,247,2021-11-17
43752,Twitter,Share,149,970,2022-09-19
43753,Twitter,Comment,5,328,2021-02-05
43754,Facebook,Share,3247,135,2017-03-22
43755,Twitter,Like,4603,594,2015-07-08
43756,Twitter,Share,4235,68,2022-09-11
43757,Twitter,Share,1982,568,2018-05-13
43758,Twitter,Share,1664,544,2016-01-26
43759,LinkedIn,Share,3610,105,2018-10-28
43760,Facebook,Share,1274,922,2017-11-25
43761,LinkedIn,Comment,2288,970,2019-07-27
43762,LinkedIn,Share,3069,867,2020-12-28
43763,LinkedIn,Share,1287,540,2018-08-01
43764,LinkedIn,Like,4970,164,2015-04-14
43765,Instagram,Comment,4261,264,2023-10-29
43766,Instagram,Like,2641,912,2018-12-19
43767,LinkedIn,Comment,723,681,2015-03-15
43768,LinkedIn,Like,3326,587,2018-08-30
43769,Twitter,Comment,2038,543,2017-01-15
43770,LinkedIn,Like,2050,665,2018-06-01
43771,Facebook,Comment,2291,864,2017-07-22
43772,Twitter,Comment,3863,360,2016-02-19
43773,Twitter,Comment,3142,186,2016-08-21
43774,LinkedIn,Share,114,814,2017-04-21
43775,LinkedIn,Comment,3485,745,2022-04-18
43776,Facebook,Like,388,848,2018-03-08
43777,Instagram,Like,124,449,2016-06-29
43778,Instagram,Comment,4065,75,2018-08-19
43779,LinkedIn,Like,690,473,2021-08-08
43780,Twitter,Share,1519,320,2024-03-01
43781,Facebook,Like,2698,566,2018-05-19
43782,Facebook,Like,653,395,2021-07-31
43783,Facebook,Share,130,446,2023-11-18
43784,Instagram,Share,357,590,2023-10-28
43785,Twitter,Share,935,654,2023-12-07
43786,Twitter,Comment,3452,217,2019-02-25
43787,Facebook,Like,4829,39,2024-03-09
43788,Facebook,Like,76,863,2018-02-08
43789,Facebook,Comment,975,917,2018-12-18
43790,Instagram,Comment,1976,779,2022-06-21
43791,LinkedIn,Comment,2868,596,2024-06-09
43792,LinkedIn,Share,233,501,2020-07-03
43793,Twitter,Comment,3682,142,2015-03-26
43794,Facebook,Comment,3529,104,2024-10-02
43795,LinkedIn,Like,3522,98,2015-06-29
43796,Twitter,Share,3782,742,2018-07-07
43797,LinkedIn,Share,1618,119,2016-09-12
43798,Instagram,Share,3765,410,2022-03-26
43799,Instagram,Comment,2051,479,2019-08-16
43800,LinkedIn,Comment,3849,240,2023-01-30
43801,Twitter,Comment,4605,527,2017-02-06
43802,Facebook,Comment,3327,353,2018-05-29
43803,LinkedIn,Comment,3855,211,2017-11-27
43804,LinkedIn,Comment,3234,67,2024-03-04
43805,LinkedIn,Like,3272,94,2019-05-20
43806,Instagram,Comment,1706,237,2021-09-02
43807,LinkedIn,Comment,3459,602,2015-07-27
43808,Instagram,Like,2875,185,2022-11-12
43809,Twitter,Like,3573,317,2022-10-04
43810,Facebook,Share,7,4,2023-05-13
43811,Instagram,Comment,1631,782,2024-11-13
43812,Facebook,Like,746,729,2018-06-20
43813,Twitter,Like,2736,812,2022-08-06
43814,Facebook,Share,3838,833,2017-03-06
43815,LinkedIn,Comment,307,812,2022-12-22
43816,LinkedIn,Like,2981,894,2022-07-06
43817,Instagram,Comment,726,174,2016-05-05
43818,LinkedIn,Comment,2251,380,2020-06-23
43819,Facebook,Comment,1499,327,2018-09-12
43820,Twitter,Share,3116,14,2021-01-04
43821,Instagram,Comment,1625,599,2018-03-17
43822,Facebook,Comment,3512,669,2019-09-14
43823,Twitter,Comment,1026,320,2023-07-03
43824,LinkedIn,Comment,2874,170,2024-09-11
43825,Facebook,Like,3863,491,2024-09-23
43826,Facebook,Share,1910,615,2023-08-07
43827,LinkedIn,Comment,2175,763,2020-06-09
43828,Twitter,Like,657,107,2024-06-11
43829,Instagram,Like,960,537,2015-12-27
43830,Facebook,Comment,4539,951,2021-12-03
43831,Facebook,Share,1814,771,2015-12-23
43832,Facebook,Like,2439,424,2023-07-24
43833,Facebook,Like,4489,728,2019-08-03
43834,Twitter,Comment,3867,733,2023-12-20
43835,Twitter,Share,2816,297,2022-05-17
43836,LinkedIn,Comment,2715,784,2018-05-29
43837,Twitter,Like,3060,381,2018-11-07
43838,Twitter,Like,226,816,2016-08-04
43839,Facebook,Like,4217,127,2021-09-18
43840,LinkedIn,Share,3555,459,2016-12-09
43841,Facebook,Comment,2844,428,2019-06-28
43842,Instagram,Comment,2652,264,2022-03-05
43843,Instagram,Like,1947,993,2022-01-05
43844,Instagram,Share,4359,554,2018-08-02
43845,LinkedIn,Comment,2483,15,2022-03-02
43846,Instagram,Share,2213,209,2023-06-07
